  0.12000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14072E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.18000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.21928E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.24000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.24000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.26072E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.30000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.33928E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.36000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.24000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.26072E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.30000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.33928E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.36000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.24000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.26072E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.30000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.33928E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.36000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.24000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.26072E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.30000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.33928E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.36000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.24000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.26072E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.30000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.33928E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.36000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.36000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.38072E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.42000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.45928E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.48000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.36000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.38072E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.42000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.45928E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.48000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.36000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.38072E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.42000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.45928E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.48000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.36000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.38072E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.42000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.45928E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.48000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.36000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.38072E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.42000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.45928E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.48000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.48000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.50072E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.54000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.57928E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.60000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.48000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.50072E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.54000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.57928E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.60000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.48000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.50072E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.54000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.57928E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.60000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.48000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.50072E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.54000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.57928E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.60000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.48000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.50072E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.54000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.57928E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.60000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.60000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.62072E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.66000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.69928E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.72000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.60000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.62072E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.66000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.69928E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.72000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.60000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.62072E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.66000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.69928E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.72000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.60000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.62072E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.66000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.69928E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.72000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.60000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.62072E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.66000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.69928E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.72000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.72000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.74072E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.78000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.81928E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.84000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.72000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.74072E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.78000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.81928E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.84000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.72000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.74072E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.78000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.81928E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.84000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.72000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.74072E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.78000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.81928E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.84000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.72000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.74072E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.78000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.81928E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.84000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.84000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.86072E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.90000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.93928E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.96000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.84000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.86072E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.90000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.93928E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.96000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.84000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.86072E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.90000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.93928E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.96000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.84000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.86072E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.90000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.93928E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.96000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.84000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.86072E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.90000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.93928E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.96000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.96000E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.98072E+0005  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10200E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10593E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10800E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.96000E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.98072E+0005  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10200E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10593E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10800E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.96000E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.98072E+0005  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10200E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10593E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10800E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.96000E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.98072E+0005  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10200E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10593E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10800E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.96000E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.98072E+0005  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10200E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10593E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10800E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10800E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11007E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11400E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11793E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12000E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10800E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11007E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11400E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11793E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12000E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10800E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11007E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11400E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11793E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12000E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10800E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11007E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11400E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11793E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12000E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.10800E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11007E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11400E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.11793E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12000E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12000E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12207E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12600E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12993E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13200E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12000E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12207E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12600E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12993E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13200E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12000E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12207E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12600E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12993E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13200E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12000E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12207E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12600E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12993E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13200E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12000E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12207E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12600E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.12993E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13200E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13200E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13407E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13800E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14193E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14400E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13200E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13407E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13800E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14193E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14400E+0006  0.20721E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13200E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13407E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13800E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14193E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14400E+0006  0.60000E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13200E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13407E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13800E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14193E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14400E+0006  0.99279E+0004  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13200E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13407E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.13800E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14193E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14400E+0006  0.12000E+0005  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14400E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.14607E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.15000E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
  0.15393E+0006  0.00000E+0000  0.26000E+0004  0.48000E+0004  0.35000E+0004
